gameId,name,value
17359,Platform,PC
17359,Genre,Simulation
17359,Developer,Iceberg Interactive
17359,Publisher,Iceberg Interactive
17360,Platform,PC
17360,Genre,Visual Novel
17360,Developer,Black Chicken Studios
17360,Publisher,Black Chicken Studios
17361,Platform,Linux
17361,Platform,Mac
17361,Platform,PC
17361,Genre,Visual Novel
17361,Developer,roseVeRte
17361,Publisher,roseVeRte
17362,Platform,PC
17362,Genre,Action
17362,Genre,Role-Playing
17362,Developer,ComputerHouse
17362,Publisher,Strategy First
17363,Platform,Sega Mega Drive/Genesis
17363,Genre,Scrolling
17363,Genre,Shooter
17363,Developer,Vic Tokai
17363,Alias,Trouble Shooter Vintage
17365,Platform,PC
17365,Genre,First-Person
17365,Genre,Action
17365,Genre,Adventure
17365,Developer,FUN Creators
17365,Publisher,FUN Creators
17366,Platform,PC
17366,Genre,Role-Playing
17366,Developer,White Giant RPG Studios
17366,Publisher,White Giant RPG Studios
17367,Platform,PC
17367,Genre,Scrolling
17367,Genre,Shooter
17367,Developer,Radiangames
17367,Publisher,Cartoon Network Games
17369,Platform,Atari 2600
17369,Genre,Action
17369,Developer,Imagic
17369,Publisher,Imagic
17370,Genre,Side
17370,Genre,Scrolling
17370,Genre,Shooter
17370,Developer,Taito
17370,Publisher,Taito
17370,Alias,Darius II Dual-Screen Version
17370,Alias,Darius 2
17370,Alias,Sagaia
17370,Alias,Sagaia Version 1
17370,Alias,Sagaia Version 2
17371,Platform,Arcade
17371,Platform,Linux
17371,Platform,Mac
17371,Platform,PC
17371,Platform,Sega Mega Drive/Genesis
17371,Genre,Side
17371,Genre,Scrolling
17371,Genre,Shooter
17371,Developer,Toaplan
17371,Publisher,Toplan
17371,Publisher,Dreamwqorks
17371,Alias,Same! Same! Same!
17372,Platform,PC
17372,Genre,Puzzle
17372,Developer,Nuclear Monkey Software
17375,Platform,PC
17375,Developer,Double Fine
17374,Platform,Wii
17374,Genre,Shooter
17374,Developer,High Voltage Software
17374,Publisher,High Voltage Software
17376,Platform,PC
17376,Developer,Double Fine
17378,Platform,PC
17378,Genre,Adventure
17378,Developer,Double Fine
17379,Platform,Nintendo 3DS
17379,Developer,Spike Chunsoft
17379,Publisher,Nintendo
17379,Alias,StreetPass Mii Plaza - StreetPass Battle
17380,Platform,Nintendo 3DS
17380,Genre,Adventure
17380,Developer,Prope
17380,Publisher,Nintendo
17380,Alias,StreetPass Mii Plaza - StreetPass Mansion
17383,Platform,NES
17383,Genre,Scrolling
17383,Genre,Action
17383,Developer,Color Dreams
17384,Genre,Party
17384,Developer,Oxygen Studios
17384,Publisher,Oxygen Games
17385,Platform,Game Boy
17385,Platform,NES
17385,Platform,Sega Mega Drive/Genesis
17385,Platform,Super Nintendo
17385,Genre,Action
17385,Developer,Imagineering
17385,Developer,Interactive Designs
17385,Developer,Manley and Associates
17385,Publisher,THQ
17385,Publisher,Sega
17385,Publisher,Tec Toy
17385,Publisher,Capstone Software
17387,Platform,TurboGrafx-CD
17387,Platform,Wii
17387,Genre,Scrolling
17387,Genre,Shooter
17387,Developer,Dual
17387,Publisher,Hudson Soft
17391,Platform,PC
17391,Genre,Action
17391,Developer,Artnumeris
17391,Publisher,Artnumeris
17392,Platform,PC
17392,Genre,Adventure
17394,Platform,Linux
17394,Platform,Mac
17394,Platform,PC
17394,Platform,PlayStation 3
17394,Platform,PlayStation Vita
17394,Genre,Action
17394,Genre,Arcade
17394,Genre,Simulation
17394,Developer,Vlambeer
17394,Publisher,Devolver Digital
17395,Platform,Mobile
17395,Platform,Nintendo DS
17395,Platform,PlayStation Portable
17395,Genre,Action
17395,Genre,Adventure
17395,Developer,Gameloft
17395,Publisher,Gameloft
17396,Platform,Arcade
17396,Platform,Sega Mega Drive/Genesis
17396,Platform,TurboGrafx-16
17396,Genre,Third-Person
17396,Genre,Scrolling
17396,Genre,Arcade
17396,Genre,Hack and Slash
17396,Genre,Platform
17396,Developer,Taito Corporation
17396,Publisher,Taito Corporation
17396,Alias,Nastar Warrior
17398,Platform,PC
17398,Platform,Nintendo Switch
17398,Platform,PlayStation 4
17398,Platform,Xbox One
17398,Genre,Third-Person
17398,Genre,Adventure
17398,Genre,Interactive Art
17398,Genre,Platform
17398,Developer,Stage 2 Studios
17398,Publisher,KISS
17400,Platform,Browser
17400,Platform,PC
17400,Developer,Matt Roszak
17400,Publisher,Matt Roszak
17404,Platform,PC
17404,Genre,Real-Time
17404,Genre,Moba
17404,Genre,Strategy
17404,Developer,Ironclad Games
17404,Publisher,Ironclad Games
17404,Publisher,Steam
17406,Platform,Mobile
17406,Platform,Nintendo Switch
17406,Platform,PC
17406,Platform,PlayStation 4
17406,Genre,Turn-Based
17406,Genre,Strategy/Tactical
17406,Developer,Tortuga Team
17406,Publisher,Tortuga Team
17405,Platform,PC
17405,Genre,Battle Arena
17405,Developer,Punchers Impact
17405,Publisher,Mindscape
17408,Platform,Mobile
17408,Platform,PC
17408,Genre,Point-and-Click
17408,Genre,Puzzle
17408,Developer,Thomas Bowker
17408,Publisher,Thomas Bowker
17412,Platform,PC
17412,Genre,Role-Playing
17412,Developer,Trese Brothers
17411,Platform,Mobile
17411,Platform,Browser
17411,Platform,PC
17411,Platform,Nintendo 3DS
17411,Genre,Puzzle
17411,Developer,Gabriele Cirulli
17413,Platform,PC
17413,Genre,Interactive Art
17413,Genre,Visual Novel
17413,Developer,Westwood Associates
17413,Publisher,Infocom
17414,Platform,Mobile
17414,Platform,PC
17414,Genre,Top-Down
17414,Genre,Card Game
17414,Developer,Stone Blade Entertainment
17414,Publisher,Stone Blade Entertainment
17415,Genre,Sports
17415,Developer,Kush Games
17415,Publisher,2K Sports
17415,Alias,MLB 2K8
17417,Genre,Point-and-Click
17417,Genre,Adventure
17417,Genre,Puzzle
17417,Developer,Galil
17417,Publisher,The Adventure Company
17418,Platform,PC
17418,Genre,Action
17418,Genre,Platform
17418,Developer,Fully Ramblomatic
17418,Publisher,Fully Ramblomatic
17420,Platform,Wii
17420,Genre,Puzzle
17420,Genre,Shooter
17420,Developer,Skip
17420,Publisher,Nintendo
17422,Platform,Wii
17422,Genre,Puzzle
17422,Developer,skip
17422,Publisher,Nintendo
17422,Alias,Art Style: ORBITAL
17430,Platform,Wii
17430,Genre,Action
17430,Genre,Platform
17430,Developer,Bplus
17430,Publisher,Bplus
17432,Platform,Wii
17432,Genre,Puzzle
17432,Developer,fyto
17432,Publisher,Nintendo
17434,Platform,Mobile
17434,Platform,PC
17434,Platform,PlayStation 4
17434,Platform,PlayStation Vita
17434,Platform,Xbox One
17434,Genre,Action
17434,Genre,Adventure
17434,Developer,Moving Player
17434,Publisher,Plug In Digital
17435,Platform,Game Boy Advance
17435,Genre,Action
17435,Developer,Vicarious Visions
17435,Publisher,Disney Interactive
17427,Platform,Mobile
17427,Platform,PC
17427,Platform,Wii
17427,Genre,Puzzle
17427,Genre,Survival Horror
17427,Developer,WayForward Technologies
17427,Publisher,WayForward Technologies
17427,Publisher,Square Enix
17427,Alias,School of Darkness
17431,Platform,Wii
17431,Genre,First-Person
17431,Genre,Shooter
17431,Developer,Hudson Soft
17431,Publisher,Hudson Soft
17428,Platform,Wii
17428,Genre,Puzzle
17428,Developer,Mindware
17428,Publisher,Nintendo
17428,Alias,MaBoShi: The Three Shape Arcade
17436,Platform,PC
17436,Genre,Point-and-Click
17436,Genre,Side
17436,Genre,Adventure
17436,Genre,Role-Playing
17436,Developer,Crystal Shard
17436,Publisher,Screen 7
17437,Platform,PC
17437,Genre,Massively Multiplayer
17437,Genre,Sports
17437,Developer,Electronic Arts
17437,Publisher,Electronic Arts
17439,Platform,PlayStation 3
17439,Genre,Action
17439,Genre,Platform
17439,Publisher,Sony Computer Entertainment
17439,Alias,Topatoi: The Great Tree Story
17440,Platform,PlayStation 3
17440,Genre,Action
17440,Genre,Adventure
17440,Publisher,Sony Computer Entertainment
17441,Genre,Platform
17443,Genre,Beat em Up
17443,Genre,Role-Playing
17443,Developer,Iskandar
17444,Platform,PC
17444,Genre,Action
17444,Genre,Stealth
17444,Developer,Insignificant Studios
17445,Platform,PlayStation 3
17445,Genre,Sports
17445,Publisher,SCEA
17446,Platform,PC
17446,Genre,First-Person
17446,Genre,Shooter
17446,Developer,CutmanMike
17449,Platform,PC
17449,Genre,Role-Playing
17449,Genre,Strategy
17449,Developer,Nordic Games
17449,Developer,Mind Over Matter Studios
17449,Publisher,Nordic Games
17450,Platform,Nintendo 3DS
17450,Genre,Puzzle
17450,Developer,Genius Sonority
17450,Publisher,Nintendo
17450,Alias,Pokemon Battle Trozei
17452,Platform,PC
17452,Genre,Top-Down
17452,Genre,Real-Time
17452,Genre,Action
17452,Genre,Role-Playing
17452,Genre,Simulation
17452,Developer,Celsius Game Studios
17452,Publisher,Celsius Game Studios
17451,Platform,PC
17451,Platform,PlayStation 4
17451,Platform,Xbox One
17451,Genre,Top-Down
17451,Genre,Real-Time
17451,Genre,Turn-Based
17451,Genre,Adventure
17451,Genre,Role-Playing
17451,Developer,Larian Studios
17451,Publisher,Larian Studios
17453,Platform,PC
17453,Genre,Top-Down
17453,Genre,Real-Time
17453,Genre,Action
17453,Genre,Role-Playing
17453,Developer,Soldak Entertainment
17453,Publisher,Soldak Entertainment
17454,Platform,Nintendo Switch
17454,Platform,PC
17454,Platform,PlayStation 4
17454,Platform,Xbox One
17454,Developer,AMPLITUDE Studios
17454,Publisher,AMPLITUDE Studios
17455,Platform,Linux
17455,Platform,Mac
17455,Platform,Nintendo Switch
17455,Platform,PC
17455,Genre,Top-Down
17455,Genre,City-Building
17455,Genre,Management
17455,Genre,Strategy/Tactical
17455,Developer,Wube Software
17455,Publisher,Wube Software
17456,Platform,PC
17456,Developer,Lo-Fi Games
17456,Publisher,Lo-Fi Games
17457,Platform,PC
17457,Developer,Elliptic Games
17457,Publisher,Elliptic Games
17459,Platform,PC
17459,Developer,SNK Games
17459,Developer,Elemental Games
17459,Developer,Katauri Interactive
17459,Publisher,1C-SoftClub
17460,Genre,Racing/Driving
17460,Developer,WinkySoft
17460,Publisher,Seta Corporation
17461,Genre,Point-and-Click
17461,Genre,Third-Person
17461,Genre,Adventure
17461,Developer,Little Red Dog Games
17461,Publisher,Little Red Dog Games
17462,Platform,PlayStation 3
17462,Genre,Third-Person
17462,Genre,Turn-Based
17462,Genre,Role-Playing
17462,Developer,Gust
17462,Publisher,Tecmo Koei
17462,Alias,Atelier Escha and Logy: Alchemists of the Dusk Sky
17464,Genre,Sports
17464,Developer,Konami
17464,Publisher,Konami
17464,Alias,NBA Jikkyou Basket: Winning Dunk
17463,Platform,NES
17463,Genre,Strategy
17463,Developer,Riedel Software Productions
17463,Publisher,Hi-Tech Expressions
17465,Platform,Sega CD
17465,Genre,Sports
17465,Developer,Park Place Productions
17465,Publisher,Sega
17467,Platform,Sega CD
17467,Genre,Music/Rhythm
17467,Developer,Digital Pictures
17467,Publisher,Sony Imagesoft
17471,Platform,Game Boy Advance
17471,Platform,Nintendo GameCube
17471,Platform,PlayStation 2
17471,Genre,Action
17471,Genre,Adventure
17471,Developer,THQ Studio Australia
17471,Publisher,THQ
17472,Platform,PC
17472,Genre,Role-Playing
17472,Developer,1&#1057;
17472,Publisher,1&#1057;
17475,Platform,PC
17475,Genre,Shooter
17475,Developer,Windybeard
17476,Platform,PC
17476,Genre,Action
17476,Genre,Strategy
17476,Developer,Rocket Bear Games
17476,Publisher,Rocket Bear Games
17478,Genre,Shooter
17478,Developer,G.rev
17478,Developer,Gulti
17478,Developer,City Connection
17478,Publisher,City Connection
17478,Alias,Mamoru-Kun wa Norowareta Shimatta!
17479,Platform,PC
17479,Genre,Action
17479,Developer,Dolphin Barn
17479,Publisher,Dolphin Barn
17480,Platform,PC
17480,Platform,PlayStation 2
17480,Platform,Xbox
17480,Genre,First-Person
17480,Genre,Third-Person
17480,Genre,Shooter
17480,Developer,Asobo Studio
17480,Developer,Hip Games
17480,Publisher,KISS
17480,Alias,Counter Terrorist Special Forces: Fire for Effect
17480,Alias,Special Forces: Nemesis Strike
17480,Alias,Counter Terrorist Special Forces: Tero-Taisaku Tokushubutai: Nemesis no Shuurai
17482,Platform,Mobile
17482,Genre,Platform
17482,Genre,Racing/Driving
17482,Developer,RedLynx
17482,Publisher,Ubisoft
17484,Platform,Xbox 360
17484,Genre,Third-Person
17484,Genre,Role-Playing
17484,Developer,Lionhead Studios
17484,Publisher,Microsoft
17489,Platform,PC
17489,Platform,Xbox 360
17489,Genre,Third-Person
17489,Genre,Action
17489,Genre,Adventure
17489,Developer,Crystal Dynamics
17489,Publisher,Eidos Interactive
17490,Platform,PC
17490,Platform,Xbox 360
17490,Genre,Action
17490,Genre,Adventure
17490,Developer,Crystal Dynamics
17490,Publisher,Eidos Interactive
17491,Genre,Action
17491,Genre,Role-Playing
17491,Developer,Blizzard Entertainment
17491,Publisher,Blizzard Entertainment
17491,Alias,Diablo 3: Reaper of Souls
17493,Platform,PC
17493,Genre,Simulation
17493,Developer,Pantera Entertainment
17493,Publisher,Pantera Entertainment
17494,Platform,PC
17494,Genre,Racing/Driving
17494,Genre,Simulation
17494,Developer,SimBin
17494,Publisher,Eidos Interactive
17494,Alias,Race - The Official WTCC Game
17496,Platform,PC
17496,Genre,Simulation
17496,Developer,United Independent Entertainment
17496,Publisher,United Independent Entertainment
17497,Platform,PC
17497,Genre,Simulation
17497,Developer,app2fun
17497,Publisher,United Independent Entertainment GmbH
17498,Platform,PC
17498,Genre,Racing/Driving
17498,Developer,Red Dot Games
17498,Developer,PLAY
17498,Publisher,Libredia
17500,Platform,Nintendo DS
17500,Platform,PC
17500,Platform,PlayStation 2
17500,Platform,PlayStation Portable
17500,Platform,Wii
17500,Genre,Simulation
17500,Developer,The Sims Division
17500,Publisher,Electronic Arts
17501,Platform,PC
17501,Genre,Third-Person
17501,Genre,Action
17501,Genre,Platform
17501,Developer,Coilworks
17501,Publisher,Rising Star Games
17502,Platform,PC
17502,Platform,PlayStation 4
17502,Genre,Platform
17502,Genre,Puzzle
17502,Developer,MagicalTimeBean
17502,Publisher,Double Fine Productions
17507,Platform,PC
17507,Platform,PlayStation 4
17507,Platform,Xbox 360
17507,Platform,Xbox One
17507,Genre,Platform
17507,Genre,Racing/Driving
17507,Developer,RedLynx
17507,Publisher,Ubisoft
17508,Platform,PC
17508,Genre,Beat em Up
17508,Developer,PD Design Studio
17508,Publisher,PD Design Studio
17509,Platform,PC
17509,Developer,Deadly Red Cube
17509,Publisher,Deadly Red Cube
17510,Platform,PC
17510,Genre,Action
17510,Genre,Adventure
17510,Developer,SmashGames
17511,Platform,PC
17511,Genre,Scrolling
17511,Genre,Role-Playing
17511,Developer,Snowed In Studios
17512,Platform,Linux
17512,Platform,Mac
17512,Platform,PC
17512,Genre,Music/Rhythm
17512,Developer,Icetesy SPRL
17512,Publisher,Icetesy SPRL
17514,Platform,PlayStation 3
17514,Platform,PlayStation Vita
17514,Genre,Action
17514,Genre,Role-Playing
17514,Genre,Strategy
17514,Developer,Tecmo Koei
17514,Publisher,Tecmo Koei
17514,Alias,Kagero: Dark Side Princess
17517,Platform,PC
17517,Platform,PlayStation 3
17517,Genre,First-Person
17517,Genre,Shooter
17517,Developer,Cauldron
17517,Publisher,Activision
17518,Platform,Mobile
17518,Platform,PC
17518,Genre,Scrolling
17518,Genre,Action
17518,Genre,Adventure
17518,Genre,Role-Playing
17518,Developer,Ludosity
17518,Publisher,Paradox Interactive
17519,Platform,PC
17519,Genre,Strategy
17519,Developer,Proxy Studios
17519,Publisher,Slitherine
17520,Platform,PlayStation 3
17520,Platform,Xbox 360
17520,Genre,Card Game
17520,Developer,Other Ocean Interactive
17520,Publisher,Konami
17520,Alias,Yugioh! Millennium Duels
17521,Platform,Game Boy Advance
17521,Developer,Program-Ace
17521,Publisher,Namco
17522,Platform,Game Boy Advance
17522,Genre,Platform
17522,Developer,A2M
17522,Publisher,Ubisoft
17525,Platform,PC
17525,Genre,Adventure
17525,Developer,Hasbro Interactive
17527,Platform,PC
17527,Platform,PlayStation 3
17527,Platform,Xbox 360
17527,Genre,Action
17527,Genre,Adventure
17527,Developer,MercurySteam
17527,Publisher,Konami Digital Entertainment
17526,Platform,PC
17526,Genre,Adventure
17526,Developer,Humongous Entertainment
17526,Publisher,Humongous Entertainment
17529,Platform,PC
17529,Genre,Third-Person
17529,Genre,Shooter
17529,Developer,Brainbox Games
17529,Developer,Hip Games
17529,Publisher,KISS
17530,Platform,PC
17530,Platform,PlayStation 4
17530,Genre,Sports
17530,Developer,Poppermost Productions
17530,Publisher,Poppermost Productions
17531,Platform,PC
17531,Genre,Action
17531,Developer,Psyonix
17531,Publisher,Square Enix
17534,Platform,PC
17534,Genre,Card Game
17534,Genre,Role-Playing
17534,Genre,Strategy
17534,Developer,Kihon
17534,Publisher,Kihon.
17535,Platform,PC
17535,Genre,Top-Down
17535,Genre,Action
17535,Genre,Shooter
17535,Genre,Strategy
17535,Genre,Survival Horror
17535,Developer,Awesome Games Studio
17535,Publisher,Awesome Games Studio
17536,Genre,Simulation
17536,Developer,Coffee Stain Studios
17536,Publisher,Coffee Stain Studios
17537,Platform,PC
17537,Developer,Overdrive
17538,Platform,PC
17538,Genre,First-Person
17538,Genre,Action
17538,Genre,Role-Playing
17538,Developer,SureAI Team
17538,Alias,Elder Scrolls IV Oblivion: Nehrim
17540,Platform,Nintendo DS
17540,Genre,Puzzle
17540,Publisher,City Interactive
17541,Platform,3DO
17541,Genre,First-Person
17541,Genre,Shooter
17541,Developer,Studio 3DO
17541,Publisher,Electronic Arts
17542,Platform,Mobile
17542,Genre,Puzzle
17542,Developer,7Druids
17542,Publisher,7Druids
17545,Platform,Sega Mega Drive/Genesis
17545,Genre,Platform
17545,Developer,Data East
17545,Publisher,Data East
17546,Platform,PC
17546,Genre,Third-Person
17546,Genre,Action
17546,Genre,Stealth
17546,Developer,Ubi Soft Divertissements
17546,Publisher,Revival Multimedia
17548,Platform,PC
17548,Platform,PlayStation 3
17548,Platform,Xbox 360
17548,Genre,Action
17548,Genre,Adventure
17548,Developer,MercurySteam
17548,Developer,Kojima Productions
17548,Developer,Climax Studios
17548,Publisher,Konami
17549,Platform,PC
17549,Platform,PlayStation 3
17549,Platform,Xbox 360
17549,Genre,Action
17549,Genre,Adventure
17549,Developer,MercurySteam
17549,Developer,Kojima Productions
17549,Developer,Climax Studios
17549,Publisher,Konami
17550,Platform,PC
17550,Platform,PlayStation 4
17550,Genre,First-Person
17550,Genre,Adventure
17550,Genre,Puzzle
17550,Developer,White Paper Games
17550,Publisher,White Paper Games
17550,Alias,Ether One Redux
17552,Platform,Browser
17552,Platform,Mobile
17552,Platform,PC
17552,Genre,Sports
17552,Developer,Damp Gnat
17552,Publisher,Damp Gnat
17553,Platform,PC
17553,Genre,Role-Playing
17553,Developer,Whole Tone Games
17554,Platform,PC
17554,Genre,Role-Playing
17554,Developer,Whole Tone Games
17555,Platform,PC
17555,Genre,Role-Playing
17555,Developer,Whole Tone Games
17556,Genre,Puzzle
17556,Genre,Role-Playing
17556,Developer,Whole Tone Games
17558,Genre,Arcade
17558,Developer,Nickelodeon
17559,Platform,Linux
17559,Platform,Mac
17559,Platform,PC
17559,Genre,Role-Playing
17559,Developer,Basilisk Games
17559,Publisher,Basilisk Games
17560,Platform,PC
17560,Genre,First-Person
17560,Genre,Hack and Slash
17560,Developer,Burian Media Enterprises
17560,Publisher,Burian Media Enterprises
17562,Platform,Wii
17562,Genre,First-Person
17562,Genre,Action
17562,Genre,Shooter
17562,Developer,Omega Force
17562,Publisher,Koei
17565,Platform,Browser
17565,Genre,Visual Novel
17565,Developer,Deep Night
17564,Platform,PC
17564,Genre,Platform
17567,Platform,Linux
17567,Platform,Mac
17567,Platform,PC
17567,Genre,Top-Down
17567,Genre,Turn-Based
17567,Developer,Triumph Studios
17567,Publisher,Triumph Studios
17567,Alias,Age of Wonders 3
17570,Platform,PC
17570,Genre,Shooter
17570,Developer,Xiotex Studios
17570,Publisher,Mastertronic
17571,Platform,PlayStation 4
17571,Genre,Sports
17571,Developer,SCE San Diego Studio
17571,Publisher,Sony Computer Entertainment
17572,Genre,Simulation
17572,Developer,Twinbeard
17573,Platform,PC
17573,Genre,Massively Multiplayer
17573,Genre,Action
17573,Genre,Role-Playing
17573,Developer,Mechanist Games
17573,Publisher,Mechanist Games
17574,Platform,PC
17574,Platform,PlayStation 3
17574,Platform,PlayStation Vita
17574,Platform,Xbox 360
17574,Genre,Racing/Driving
17574,Genre,Simulation
17574,Developer,Milestone
17574,Publisher,Milestone
17575,Platform,Mobile
17575,Platform,PC
17575,Genre,Racing/Driving
17575,Developer,Gameloft
17575,Publisher,Gameloft
17576,Platform,PC
17576,Genre,Platform
17576,Developer,Ayyo Games
17576,Publisher,Ayyo Games
17577,Genre,Compilation
17577,Genre,Puzzle
17577,Developer,O-Games
17578,Genre,First-Person
17578,Genre,Shooter
17578,Publisher,2K Games
17581,Platform,Mobile
17581,Platform,PC
17581,Genre,Puzzle
17581,Developer,Ustwo
17581,Alias,Monument Valley: Panoramic Edition
17582,Platform,PlayStation Portable
17582,Genre,Action
17582,Developer,Mediatonic
17582,Publisher,Mediatonic
17586,Platform,PlayStation 3
17586,Platform,PlayStation Vita
17586,Genre,Music/Rhythm
17586,Developer,Sega
17586,Developer,Crypton Future Media
17586,Publisher,Sega
17586,Alias,Hatsune Miku: Project DIVA Dreamy Theater 2nd
17588,Platform,PC
17588,Genre,Third-Person
17588,Genre,Turn-Based
17588,Genre,Fighting
17588,Genre,Tactical
17588,Developer,Hampus S
17588,Publisher,Nabi Studios
17587,Genre,Music/Rhythm
17587,Developer,Planet Team
17587,Publisher,Neowiz Internet
17589,Platform,PC
17589,Genre,Racing/Driving
17589,Developer,Mario von Rickenbach
17589,Developer,Playables LLC
17589,Publisher,Midnight City
17592,Platform,Mobile
17592,Genre,Puzzle
17592,Developer,King.com
17592,Publisher,King.com
17593,Platform,Nintendo 3DS
17593,Genre,Arcade
17593,Genre,Sports
17593,Developer,Nintendo
17593,Publisher,Nintendo
17593,Alias,Darumeshi Sports Store
17594,Platform,MSX
17594,Platform,NEC PC-88
17594,Platform,NEC PC-98
17594,Platform,Sega Game Gear
17594,Platform,TurboGrafx-CD
17594,Genre,Top-Down
17594,Genre,Action
17594,Genre,Adventure
17594,Genre,Role-Playing
17594,Developer,Micro Cabin
17594,Publisher,Micro Cabin
17594,Alias,Fray CD: Xak Gaiden
17595,Platform,Sega Game Gear
17595,Genre,Scrolling
17595,Genre,Shooter
17595,Developer,Taito
17595,Publisher,Sega
17596,Developer,ZeniMax Online Studios
17596,Publisher,Bethesda Softworks
17596,Alias,The Elder Scrolls Online: Tamriel Unlimited
17597,Genre,Hidden Object
17597,Publisher,Awem
17598,Genre,Hidden Object
17600,Genre,Board Game
17600,Developer,Nomad Games
17600,Publisher,Nomad Games
17599,Platform,Mobile
17599,Genre,Puzzle
17599,Developer,10Tons
17601,Platform,PC
17601,Platform,PlayStation 4
17601,Platform,Wii U
17601,Platform,Xbox One
17601,Genre,Arcade
17601,Developer,Eclipse Games
17601,Publisher,Eclipse Games
17602,Platform,Xbox 360
17602,Genre,Fighting
17602,Developer,Gastronaut Studios
17602,Publisher,Microsoft Game Studios
17603,Platform,Xbox 360
17603,Genre,Action
17603,Genre,Puzzle
17603,Developer,Sarbakan
17603,Publisher,Microsoft Game Studios
17605,Platform,PC
17605,Platform,Mobile
17605,Genre,Sports
17605,Publisher,Microsoft Corporation
17606,Platform,Mobile
17606,Genre,Puzzle
17606,Publisher,Microsoft Studios
17607,Platform,Arcade
17607,Platform,Dreamcast
17607,Platform,Nintendo Switch
17607,Platform,PC
17607,Platform,PlayStation 4
17607,Genre,Shooter
17607,Developer,Psikyo
17607,Publisher,Psikyo
17608,Platform,PC
17608,Genre,Role-Playing
17608,Developer,Emmanuel Salva Cruz
17608,Publisher,Emmanuel Salva Cruz
17609,Platform,Super Nintendo
17609,Genre,Action
17609,Genre,Beat em Up
17609,Developer,Ukiyotei
17609,Publisher,Sony Electronic Publishing
17610,Platform,PC
17610,Platform,PlayStation 4
17610,Platform,Xbox One
17610,Genre,Third-Person
17610,Genre,Action
17610,Genre,Adventure
17610,Genre,Shooter
17610,Developer,Avalanche Studios
17610,Publisher,Warner Bros. Interactive Entertainment
17611,Platform,PC
17611,Genre,Action
17611,Genre,Adventure
17611,Developer,Gaijin Entertainment
17611,Publisher,Konami
17613,Platform,PC
17613,Genre,Battle Arena
17613,Developer,Stunlock Studios
17613,Publisher,Deep Silver
17615,Platform,PC
17615,Genre,Real-Time
17615,Genre,Strategy
17615,Developer,InnoGlow
17615,Publisher,Atari
17616,Platform,PlayStation 3
17616,Platform,PlayStation Vita
17616,Genre,Turn-Based
17616,Genre,Strategy
17616,Developer,Banpresto
17616,Publisher,Bandai Namco Games
17617,Platform,Linux
17617,Platform,Mac
17617,Platform,Mobile
17617,Platform,Nintendo Switch
17617,Platform,PC
17617,Platform,PlayStation 4
17617,Genre,Real-Time
17617,Genre,Action
17617,Genre,Role-Playing
17617,Developer,Supergiant Games
17617,Publisher,Supergiant Games
17618,Platform,Super Nintendo
17618,Genre,Party
17618,Developer,Majesco
17618,Publisher,Virgin Interactive
17618,Alias,Caesars Palace
17619,Platform,Super Nintendo
17619,Genre,Sports
17619,Developer,Starfish
17619,Publisher,HOT-B USA
17620,Platform,PC
17620,Genre,Isometric
17620,Genre,City-Building
17620,Genre,Simulation
17620,Genre,Strategy/Tactical
17620,Developer,SomaSim
17620,Publisher,SomaSim
17620,Alias,1849: Gold Edition
17621,Platform,PC
17621,Genre,Top-Down
17621,Genre,Survival Horror
17621,Developer,Gamebell Studio
17621,Publisher,One Aperture
17623,Genre,Adventure
17623,Developer,Revival
17623,Publisher,Revival
17624,Platform,Nintendo GameCube
17624,Platform,PlayStation 2
17624,Genre,Sports
17624,Developer,Konami
17624,Publisher,Konami
17625,Platform,Nintendo 64
17625,Genre,Sports
17625,Developer,Boss Game Studio
17625,Publisher,Midway
17625,Alias,King Hill 64: Extreme Snowboarding
17626,Platform,PC
17626,Genre,Visual Novel
17626,Developer,Regista
17626,Publisher,Asgard
17627,Genre,Puzzle
17627,Publisher,Fugazo
17628,Platform,PC
17628,Developer,Holywow Studios
17629,Platform,PC
17629,Genre,Text
17629,Genre,Visual Novel
17629,Developer,Overdrive
17629,Publisher,Overdrive; Mangagamer
17630,Genre,Sports
17630,Developer,SIMS Co.
17630,Publisher,Kadokawa Games
17630,Publisher,Wired Productions
17631,Genre,Puzzle
17631,Genre,Strategy
17631,Developer,Sony Computer Entertainment America
17632,Platform,PlayStation 3
17632,Genre,Action
17632,Developer,Grip Games
17632,Publisher,Grip Games
17633,Platform,PC
17633,Platform,PlayStation Vita
17633,Genre,Action
17633,Developer,Mass Creation
17634,Platform,PlayStation Vita
17634,Genre,Role-Playing
17634,Genre,Strategy
17634,Developer,SCE Japan Studio
17634,Developer,Q Entertainment
17634,Publisher,Sony Computer Entertainment
17635,Platform,PlayStation Vita
17635,Genre,Puzzle
17635,Publisher,The Game Atelier
17636,Platform,PlayStation 3
17636,Platform,Xbox 360
17636,Genre,Fighting
17636,Developer,YUKE'S
17636,Publisher,YUKE'S
17638,Genre,Scrolling
17638,Genre,Action
17638,Genre,Platform
17638,Developer,Free Lives
17638,Publisher,Devolver Digital
17639,Platform,PC
17639,Genre,Interactive Art
17639,Developer,Increpare Games
17640,Platform,PC
17640,Genre,Massively Multiplayer
17640,Genre,Role-Playing
17640,Developer,GRAVITY
17640,Publisher,GRAVITY
17641,Genre,Sports
17641,Publisher,Electronic Arts
17641,Publisher,THQ
17642,Platform,Sega CD
17642,Platform,Sega Mega Drive/Genesis
17642,Platform,Sharp X68000
17642,Genre,Fighting
